(3.971163,19.092327)
(32.723855,37.035577)
(14.924052,25.337944)
(19.319516,51.343962)
(7.113133,23.111883)
(6.222913,24.033845)
(39.186121,33.140778)
(11.691744,17.933686)
(32.813362,53.796771)
(36.958435,29.307474)
(29.610946,11.726753)
(25.759211,55.571356)
(26.576425,3.580947)
(14.487164,14.902266)
(3.770046,7.152738)
(12.180626,16.884217)
(1.379859,54.704221)
(50.662077,9.224385)
(44.842391,34.264515)
(52.895590,55.702800)
(30.517710,41.672088)
(31.693773,1.121366)
(42.734016,6.861767)
(3.469054,24.303222)
(2.187382,50.281015)
(0.507253,35.861064)
(25.338108,36.416988)
(21.163845,7.081229)
(29.799153,29.945178)
(23.659635,51.061800)
(32.155661,50.550726)
(46.116485,44.215230)
(31.033082,10.103612)
(47.902035,55.284933)
(28.044897,35.812747)
(14.228840,41.180133)
(8.779253,45.381938)
(26.403892,22.932462)
(15.472342,27.331331)
(59.359588,41.663651)
(41.699597,21.314139)
(6.658445,6.187496)
(62.498211,12.940676)
(15.705537,45.163876)
(29.000155,4.379092)
(26.403425,49.003845)
(1.258276,33.535341)
(4.778099,9.131647)
(20.374968,25.353301)
(15.953760,33.654797)
(42.613517,48.014706)
(20.785018,19.994010)
(3.085142,32.273344)
(25.447653,24.212766)
(5.966219,18.152708)
(40.067695,43.202097)
(57.601833,4.953265)
(26.852718,55.405525)
(14.542065,19.253451)
(5.815270,48.337198)
(32.799538,7.969360)
(5.475441,57.401395)
(8.638394,27.731709)
(28.425493,36.366653)
(2.974669,24.358861)
(4.323196,8.694810)
(32.962698,19.153250)
(50.669814,19.989862)
(14.509741,9.738888)
(53.445565,24.717944)
(9.112503,41.695829)
(8.011836,3.550561)
(54.511690,8.419807)
(33.152973,19.663705)
(38.361432,45.399903)
(46.224345,30.766881)
(10.024585,23.007218)
(9.495708,23.655998)
(4.729868,21.866082)
(5.931337,46.083301)
(56.807008,21.949014)
(32.492639,52.690709)
(42.222683,16.979350)
(46.914397,47.170783)
(37.563009,43.052535)
(1.662387,46.285552)
(9.173329,16.734716)
(12.096838,4.795433)
(54.513284,40.901360)
(10.913553,23.980636)
(48.719990,5.397944)
(49.532992,17.196491)
(0.135553,48.680471)
(37.064998,27.160418)
(58.122282,3.927788)
(44.739183,34.921758)
(37.403304,1.127405)
(31.337086,29.127900)
(54.263259,23.304159)
(9.005928,50.181194)
(59.206566,25.547701)
(19.123070,32.762904)
(32.871423,9.944537)
(14.454704,4.988168)
(12.873513,21.637095)
(32.874434,30.185224)
(14.402578,19.784322)
(14.382437,32.110328)
(36.461345,52.423306)
(25.363173,3.701906)
(45.527756,0.835876)
(17.200234,26.277219)
(23.184655,25.720285)
(45.263407,11.500774)
(34.510585,41.870398)
(35.698064,40.947481)
(9.003673,41.673209)
(3.489001,38.944271)
(41.385927,13.770438)
(18.269092,55.009699)
(40.712809,40.139815)
(27.307430,12.872255)
(3.013631,39.889431)
(55.461562,16.183882)
(34.607772,7.690029)
(54.199665,29.440661)
(7.856585,35.818111)
(13.142362,12.000421)
(46.565274,17.049724)
(14.648721,32.754513)
(23.789226,48.859444)
(24.004332,29.074811)
(3.343859,50.582192)
(10.168639,40.104529)
(60.362853,37.500819)
(55.175226,56.764849)
(43.009741,47.035769)
(49.366091,20.925372)
(9.942857,31.578336)
(29.233680,30.749002)
(43.955392,49.853643)
(25.222979,5.748062)
(49.380358,53.913075)
(50.271709,25.633554)
(53.323145,51.974920)
(26.139253,37.220243)
(23.640559,33.739740)
(41.031775,24.486753)
(32.898442,1.226580)
(20.571154,18.840703)
(21.077440,26.977854)
(41.516389,36.673412)
(32.254437,0.091669)
(25.513760,49.417505)
(59.605640,20.217056)
(16.780127,45.502910)
(29.100585,36.792764)
(45.288787,20.015896)
(41.282106,8.510071)
(48.125428,38.886637)
(47.751028,46.265870)
(54.179951,11.519121)
(2.949477,48.239578)
(52.847750,55.377124)
(33.798572,46.452877)
(44.550284,0.278124)
(11.548426,3.087976)
(27.174207,8.144879)
(15.416198,58.401236)
(3.798910,14.229526)
(6.074253,3.330637)
(40.989012,48.984173)
(43.367826,24.267500)
(31.179833,39.875372)
(23.024754,8.237065)
(50.142953,33.785182)
(39.316860,46.507302)
(38.391874,8.112199)
(26.495713,37.682888)
(3.669085,12.709027)
(24.326810,10.435469)
(50.658749,4.127185)
(27.248181,46.545329)
(27.356693,15.241024)
(33.326712,35.067248)
(27.000225,51.257618)
(60.926819,59.232553)
(7.549802,51.080538)
(20.596852,52.049546)
(3.373592,23.279760)
(15.269457,59.689550)
(35.112857,37.708268)
(20.962733,38.412660)
(50.810611,27.926463)
(7.046709,43.432068)
(32.077162,5.514822)
(4.980753,48.723329)
(34.011790,2.389722)
(31.302002,57.408716)
(16.157102,2.127632)
(50.203208,29.812715)
(26.993738,49.343446)
(16.367202,29.215898)
(3.978353,36.574030)
(20.681645,23.389592)
(41.772024,2.515088)
(10.860011,24.310587)
(2.610471,43.909736)
(52.997264,11.061780)
(1.880733,16.972180)
(5.473062,9.281130)
(46.016108,12.332009)
(4.234347,24.435635)
(27.092540,7.982493)
(26.212253,50.249331)
(26.617274,17.154030)
(51.517452,23.609401)
(10.819275,43.198630)
(22.177502,47.983836)
(52.900806,55.042220)
(11.799173,19.239439)
(36.136366,14.134781)
(56.392019,35.645795)
(15.719967,9.347921)
(23.939606,44.327956)
(22.737701,47.830605)
(2.417121,10.036340)
(10.153787,37.588092)
(61.786379,5.690468)
(13.297634,60.237381)
(30.309389,14.289945)
(23.716509,11.927739)
(51.115755,53.156932)
(32.932522,59.883302)
(17.241631,5.344238)
(23.323892,26.444771)
(13.249932,8.962444)
(35.545051,25.326909)
(12.363170,24.988079)
(33.566855,26.623060)
(5.507462,35.525343)
(27.702496,35.118532)
(12.688337,13.358594)
(22.612231,22.138034)
(42.142299,6.468977)
(26.947701,45.558981)
(14.576118,27.417482)
(24.021140,47.324321)
(54.873882,33.169475)
(49.107975,54.080509)
(31.746440,12.740537)
(18.926046,11.600074)
(7.617448,46.240340)
(32.360870,40.495703)
(8.568757,55.687823)
(24.888445,27.286042)
(36.534521,39.679835)
(7.585272,10.997723)
(30.793780,44.291688)
(9.308599,10.196729)
(13.535243,25.925366)
(42.822031,13.142716)
(4.144147,34.602485)
(42.027355,44.708597)
(26.022260,5.611353)
(37.373938,24.896013)
(18.560725,26.785399)
(54.842900,40.657162)
(50.477115,41.651158)
(35.084468,19.741911)
(51.200849,16.156929)
(10.359598,43.787939)
(3.263509,39.343065)
(53.568069,27.801134)
(27.240166,46.636417)
(30.263575,42.779284)
(5.521950,16.268798)
(13.024881,53.052672)
(44.825523,41.124267)
(35.737342,29.374740)
(17.954252,11.742244)
(27.837498,22.121273)
(29.367335,35.221477)
(5.183784,12.349771)
(6.189806,25.843020)
(48.246127,52.693234)
(34.524290,49.519799)
(8.341057,51.565945)
(22.047344,6.613016)
(24.615203,36.231231)
(19.652961,27.304973)
(46.645939,3.652915)
(0.836899,27.765275)
(26.049992,49.192147)
(18.615843,45.814311)
(13.212588,39.388000)
(38.004300,40.308130)
(5.753384,50.034704)
(47.192745,46.809951)
(32.472359,21.775431)
(7.413503,1.272562)
(48.784363,39.301586)
(53.112341,0.772045)
(34.597868,36.326832)
(16.684064,31.429430)
(31.934000,0.114693)
(12.194405,5.622337)
(12.424789,41.747363)
(3.873160,1.307972)
(55.872788,49.768533)
(54.165655,47.472021)
(41.831177,23.917440)
(48.569746,20.197615)
(44.753214,47.151807)
(46.099099,21.037897)
(60.052116,35.608669)
(6.835639,2.661979)
(45.211731,6.200346)
(49.182600,32.096278)
(51.120700,20.076342)
(44.744369,12.718542)
(24.723199,22.618309)
(43.501463,23.092761)
(40.563117,48.415888)
(39.019932,57.795124)
(1.716052,23.504819)
(58.545837,21.439297)
(31.145128,52.749159)
(12.339148,29.479980)
(54.949286,18.888469)
(11.818650,28.079336)
(25.983879,2.738332)
(28.621211,15.990690)
(3.524294,10.767337)
(13.745273,16.193932)
(38.031344,43.974481)
(4.494955,26.106837)
(37.125899,11.504722)
(26.561118,31.302527)
(31.882713,19.106141)
(2.197472,17.530610)
(21.821052,35.488050)
(9.172466,30.596213)
(62.327826,60.599712)
(37.250916,17.349641)
(24.339245,49.331463)
(10.130689,16.807580)
(17.046307,21.725876)
(16.315915,1.404910)
(13.041801,32.748261)
(30.766797,34.136260)
(15.690439,38.273039)
(7.467097,15.564238)
(1.706189,36.600739)
(53.666246,1.069260)
(1.355623,19.957930)
(12.375268,16.410445)
(32.847479,29.815013)
(43.980754,6.247799)
(25.257854,21.660546)
(11.532843,11.092451)
(20.037935,37.249647)
(36.360648,38.763698)
(31.323194,57.409028)
(37.232456,41.807191)
(42.143059,11.352392)
(38.149306,32.379200)
(16.666225,48.868171)
(8.623462,3.454614)
(52.368446,42.304346)
(6.571905,53.706804)
(2.181581,56.037914)
(14.552050,7.833630)
(20.097114,59.013075)
(2.800928,9.260800)
(37.001646,24.548518)
(3.392463,5.366888)
(21.413678,37.995846)
(1.307483,61.570527)
(2.891835,6.031721)
(40.680743,11.783985)
(36.098271,58.023465)
(41.195484,21.519215)
(47.814091,20.477275)
(1.479881,47.292968)
(36.131022,5.413918)
(22.074703,20.227218)
(45.824832,8.049041)
(21.710603,12.314841)
(54.899938,35.810147)
(57.961306,32.996548)
(12.317910,0.879223)
(5.783579,49.604944)
(21.586272,21.008379)
(5.683418,31.055610)
(45.958644,48.270884)
(34.055783,48.152439)
(35.923912,54.404711)
(7.622519,3.695365)
(36.904176,7.983071)
(3.326386,8.432802)
(38.961194,29.400629)
(38.095872,29.162065)
(20.390052,4.813227)
(35.924912,12.736439)
(23.299385,51.280896)
(45.733262,29.132452)
(19.160434,12.269222)
(43.187330,5.167315)
(0.606341,6.877336)
(18.138581,14.180936)
(37.161809,0.818020)
(21.402292,32.682825)
(1.853181,2.811276)
(0.421513,10.446698)
(18.835158,32.142044)
(8.649841,0.671312)
(20.701243,20.328222)
(45.877708,31.352201)
(28.354978,46.845082)
(28.460894,53.020274)
(10.295908,28.667595)
(12.827758,23.114074)
(16.361368,45.912816)
(44.258680,15.297417)
(5.174506,8.715964)
(10.086786,51.892469)
(20.778447,16.156517)
(29.935199,20.520738)
(10.263218,58.196686)
(42.391491,29.289344)
(50.896876,28.426532)
(45.709042,5.032661)
(0.911939,41.509489)
(5.079898,42.921441)
(16.385316,47.437664)
(7.201108,17.242157)
(54.765635,25.399826)
(29.437385,39.495113)
(27.072560,38.550016)
(0.304952,34.413522)
(8.477172,14.500123)
(5.934234,3.195197)
(47.742769,15.113024)
(30.402521,10.524590)
(51.632447,48.191311)
(31.485686,50.492126)
(50.013557,21.946635)
(18.789132,48.201576)
(4.149215,0.843508)
(20.333192,19.451594)
(47.893198,32.366540)
(11.607638,51.555102)
(38.715374,14.849650)
(25.933657,9.098411)
(48.850629,41.543852)
(30.461970,26.849287)
(17.989355,27.827597)
(37.686285,5.532978)
(11.127682,23.526588)
(53.810698,10.286189)
(16.877655,47.396989)
(41.868449,49.989935)
(33.132143,32.831904)
(25.065937,9.207748)
(59.942046,33.949416)
(30.542312,35.506947)
(10.337059,35.486238)
(8.126176,6.525052)
(55.952927,15.047819)
(10.818456,44.506745)
(24.813948,8.481735)
(21.271517,46.732892)
(4.398180,15.550957)
(26.733843,26.731186)
(14.686106,9.431426)
(13.034002,20.887013)
(32.063091,37.947737)
(19.578079,56.269692)
(0.314682,37.714260)
(32.557957,55.597596)
(17.775839,11.860422)
(53.366288,25.972592)
(36.151691,49.392569)
(8.871723,2.532230)
(7.373585,41.787311)
(49.844840,30.720369)
(51.457218,52.264677)
(3.299866,10.089203)
(49.196991,23.247694)
(63.044657,5.796261)
(15.087419,53.244894)
(47.632362,4.908429)
(31.422967,55.301242)
(10.679860,57.676907)
(40.496722,15.475341)
(8.377472,20.714668)
(43.199769,25.024394)
(30.186127,27.356072)
(17.127290,27.298075)
(5.450520,6.149025)
(26.811319,6.792126)
(40.180259,21.686250)
(3.813844,4.683797)
(0.904108,18.668983)
(24.572393,14.478352)
(10.413879,23.543612)
(31.850879,11.626974)
(45.948717,28.784591)
(34.066707,54.379650)
(27.446044,46.461292)
(20.695262,36.316704)
(1.823007,49.822266)
(16.473569,19.731322)
(59.348732,30.884637)
(2.750835,36.559611)
(33.993494,60.348524)
(35.436208,54.158581)
(47.873958,54.610033)
(22.324545,9.277984)
(19.058386,40.896982)
(29.250248,30.113451)
(51.988056,22.465532)
(28.352095,18.517102)
(38.838265,26.843468)
(5.701681,51.849866)
(25.841936,17.080323)
(13.800087,33.142116)
(3.951005,27.142204)
(51.557336,58.529495)
(30.813476,50.473747)
(22.013808,16.132361)
(2.933499,49.260760)
(13.133345,43.684299)
(21.792545,35.957145)
(39.799220,44.410008)
(5.522545,26.006992)
(24.016575,29.034328)
(21.439248,22.150467)
(4.388141,56.064517)
(20.422702,22.550463)
(14.903985,61.355700)
(26.024113,22.809585)
(49.466804,5.053873)
(57.121591,60.679742)
(50.732164,58.238581)
(4.417413,52.283146)
(23.380421,9.883732)
(45.122842,18.132399)
(3.465645,17.070693)
(41.525392,53.725721)
(12.134855,35.718641)
(56.087736,49.529909)
(5.312139,63.490454)
(43.392928,14.252057)
(3.952551,27.237635)
(0.189821,21.761853)
(32.966877,14.623515)
(0.968722,29.710586)
(38.386962,38.342581)
(59.409905,3.595395)
(49.023083,49.000885)
(28.721223,29.150059)
(12.107913,46.151495)
(56.750822,35.192185)
(53.345132,38.868624)
(48.520905,19.138538)
(44.390102,39.450565)
(40.149458,29.969537)
(24.821473,19.888882)
(45.490392,31.717198)
(44.194092,62.992604)
(5.249543,27.966692)
(19.943657,44.121862)
(18.439226,44.938904)
(4.739250,37.740492)
(34.151376,30.866323)
(35.016722,11.065416)
(0.996238,45.802670)
(26.837658,2.219042)
(25.475896,18.068427)
(22.873787,56.204801)
(20.441734,1.756301)
(58.781297,22.194309)
(43.745064,1.581647)
(7.165723,35.162749)
(18.074203,18.032062)
(49.769301,9.775997)
(42.195970,33.663365)
(0.644843,29.514326)
(14.063512,5.538158)
(39.797118,26.173075)
(11.533074,32.846797)
(18.652678,57.482159)
(8.997079,5.263152)
(58.788102,0.105471)
(15.597514,47.485660)
(39.999438,36.708138)
(37.128552,19.642355)
(37.319387,16.201721)
(42.123001,8.363664)
(31.732178,17.642041)
(19.749983,17.219885)
(0.337904,17.356886)
(19.475496,4.457018)
(8.651639,18.679689)
(35.068076,10.504350)
(16.858839,20.811200)
(44.306448,4.497653)
(33.279755,21.550751)
(47.707760,28.815945)
(3.064468,19.372272)
(26.928548,37.879885)
(24.098201,17.426441)
(32.727328,41.938736)
(12.805052,15.840137)
(51.868787,0.890513)
(11.056289,38.797113)
(37.625870,0.950058)
(39.454342,34.841177)
(49.001296,22.004585)
(20.771364,18.578137)
(59.989796,21.850270)
(27.503393,15.592557)
(48.167833,14.223983)
(26.525133,23.947742)
(4.757150,0.705773)
(4.926633,16.674287)
(36.166597,41.697913)
(46.386480,7.818701)
(34.440578,31.651240)
(10.547718,41.004530)
(53.158133,50.828397)
(13.417750,42.978272)
(45.698217,17.896907)
(35.670965,50.787908)
(23.160254,1.770192)
(35.795808,40.068304)
(43.331908,4.887474)
(15.890035,31.189460)
(13.725875,46.658621)
(3.541954,1.766703)
(31.114876,37.244911)
(21.538305,27.096799)
(51.684882,29.477470)
(21.384409,18.041007)
(15.342528,23.678451)
(24.542192,33.858820)
(15.530576,14.883746)
(51.721835,0.985992)
(29.769078,14.219007)
(45.217688,56.310247)
(11.571875,1.267350)
(49.633870,37.767722)
(31.425619,19.707071)
(55.075663,33.334382)
(23.397934,49.645139)
(18.490384,21.764352)
(24.814038,27.189516)
(6.536368,10.438527)
(17.110647,11.733443)
(24.188000,32.459251)
(51.329080,43.093346)
(25.172269,43.976784)
(16.750207,7.958444)
(10.583986,7.718473)
(9.239240,11.559923)
(44.510271,45.818210)
(30.084912,42.783365)
(11.546422,24.588214)
(27.950073,13.649304)
(36.515731,46.577368)
(35.228147,35.512105)
(22.348974,13.514069)
(56.504095,26.186711)
(33.186275,12.467019)
(35.922542,9.310815)
(30.630588,10.741578)
(33.733307,44.860372)
(38.301857,5.064457)
(39.983156,50.424751)
(21.723866,11.350666)
(1.707247,38.690293)
(50.204371,22.245897)
(33.838905,6.143552)
(16.983962,33.565995)
(1.099161,37.432388)
(7.385402,24.244468)
(28.709758,21.750131)
(9.487887,57.731645)
(0.312827,45.183779)
(61.512585,4.618768)
(0.006405,33.501818)
(4.795381,38.387632)
(1.484265,46.706468)
(23.592266,38.900427)
(14.861505,43.784735)
(43.227339,16.795700)
(52.161262,37.464430)
(27.550777,27.480601)
(57.318204,32.335365)
(58.928336,1.128219)
(20.763310,28.003992)
(16.937038,13.067036)
(13.673975,19.525187)
(57.909319,18.821032)
(12.997920,16.044643)
(32.718099,45.481216)
(53.889759,27.732387)
(2.955071,49.691716)
(16.761634,36.000401)
(24.033782,7.040491)
(43.095668,3.495496)
(22.123861,10.069571)
(41.892394,18.812891)
(1.821866,20.264890)
(12.785244,1.712027)
(9.260033,20.927613)
(53.500249,38.015741)
(24.047629,38.043700)
(44.745536,18.608173)
(33.581419,50.258609)
(30.801926,30.644451)
(37.150200,14.028965)
(38.276872,41.908412)
(23.297022,23.309195)
(51.510587,27.837834)
(27.164346,49.211872)
(30.699573,10.990720)
(38.973984,39.897392)
(40.367972,26.139682)
(6.425555,60.512905)
(10.598449,3.754618)
(21.755502,10.025110)
(11.294872,11.902655)
(3.498135,29.689728)
(4.303240,42.448384)
(35.233692,49.323313)
(27.985148,50.468548)
(48.843271,48.965897)
(51.283658,54.504741)
(39.459687,14.217280)
(15.214941,6.018698)
(25.908140,28.396327)
(26.228150,6.072500)
(51.408469,35.768195)
(50.177351,3.101440)
(10.283053,28.682002)
(53.178700,55.838424)
(27.102467,36.648331)
(38.378761,41.585871)
(10.985160,50.958330)
(9.866248,44.428335)
(8.113689,46.908277)
(18.264271,48.696206)
(39.633949,52.264396)
(43.037488,37.551787)
(47.241876,14.490033)
(0.327888,23.387341)
(37.076782,39.086259)
(20.045485,12.560566)
(49.409292,21.835541)
(19.684668,43.164512)
(17.966595,1.560141)
(29.794892,8.828975)
(43.390353,60.885252)
(52.077769,38.419916)
(14.237007,16.057149)
(29.766129,39.099747)
(3.957369,39.058697)
(41.100659,21.977280)
(48.573727,14.020713)
(6.859618,6.205309)
(19.983566,24.083780)
(40.494777,1.661390)
(39.845240,38.049697)
(52.812503,35.390631)
(17.553944,35.848367)
(44.214183,14.599494)
(13.078800,35.192583)
(42.758370,21.221497)
(37.250078,48.706551)
(39.504070,41.001353)
(53.618452,27.898348)
(38.631264,13.006068)
(41.754354,21.925538)
(22.466540,27.136303)
(21.288777,47.867503)
(33.312673,56.095219)
(35.827148,32.322008)
(30.273832,26.871249)
(49.029628,52.489589)
(12.808718,32.379482)
(10.088696,53.851478)
(23.999864,20.477973)
(28.757554,13.801749)
(28.609202,37.553553)
(28.038456,23.022331)
(7.006730,24.299265)
(40.028265,51.203377)
(53.496360,44.968392)
(34.194213,13.365512)
(18.491106,22.767396)
(39.077947,18.786200)
(55.954250,10.478090)
(14.277558,14.965805)
(23.001387,2.763015)
(53.130242,10.126050)
(41.805495,28.731688)
(43.060185,53.007040)
(20.576387,45.288388)
(9.786647,22.207098)
(43.641378,53.841625)
(49.194992,14.812033)
(26.952336,7.320413)
(18.926168,35.399032)
(31.712309,20.771404)
(35.300865,50.452070)
(32.855508,42.541982)
(49.195714,12.840337)
(15.287506,20.902598)
(42.149167,29.079492)
(39.956298,13.665248)
(50.172454,39.713818)
(19.105309,0.750959)
(25.930896,20.023099)
(24.754330,25.873929)
(20.597522,25.701440)
(18.506605,36.574711)
(6.265429,3.413437)
(10.610153,29.937607)
(5.458695,34.857290)
(6.426458,47.967128)
(21.408242,60.676797)
(31.455681,28.564249)
(0.371259,52.427604)
(8.510644,33.819318)
(44.001629,20.882354)
(10.078637,16.428129)
(39.116640,37.706331)
(7.244158,39.029844)
(9.304201,49.034528)
(14.429404,20.895908)
(44.220217,45.284287)
(5.915144,28.348189)
(45.206586,28.525428)
(3.472963,20.515688)
(0.366532,49.640953)
(54.062620,58.533855)
(43.975724,6.482967)
(6.395216,6.940729)
(4.943257,48.086793)
(32.327345,36.178500)
(47.045018,17.125530)
(33.985246,30.405538)
(36.350586,41.448591)
(51.883215,18.671079)
(4.327386,34.636073)
(5.551511,32.435352)
(20.169811,26.737466)
(34.585743,32.199994)
(16.118043,20.066500)
(7.929952,47.773954)
(28.431801,13.269072)
(42.056422,34.033906)
(60.304160,51.471646)
(16.808563,7.685422)
(36.768415,54.655638)
(53.622857,30.337978)
(1.608385,43.395361)
(19.860449,10.187170)
(29.480374,39.940728)
(30.068311,7.960020)
(36.771873,23.249255)
(12.739429,8.554115)
(13.920414,15.715125)
(37.941372,60.712508)
(36.336513,15.889864)
(44.154893,26.293337)
(56.879544,21.290320)
(30.114417,28.141993)
(28.397688,17.207713)
(22.293241,52.353285)
(21.872460,3.786684)
(11.223767,8.758280)
(59.622670,53.594402)
(57.969675,55.194626)
(13.343685,18.202447)
(47.783809,28.416239)
(62.119065,47.328751)
(45.461980,42.236153)
(5.825294,23.755011)
(41.507059,34.856484)
(20.255197,1.686075)
(6.788689,48.190211)
(51.321123,16.962409)
(39.457358,26.575734)
(37.246876,0.109702)
(20.113083,34.116252)
(35.407139,7.593367)
(43.556857,7.624675)
(52.838997,47.170207)
(29.740384,52.094462)
(47.435943,56.174583)
(41.738385,46.239772)
(15.277643,57.513152)
(39.104754,54.271231)
(13.306862,34.039988)
(41.039285,39.034333)
(53.920909,42.748854)
(4.167525,16.995340)
(52.793627,10.389171)
(44.655128,11.152860)
(32.778700,6.670763)
(8.538944,49.620580)
(15.419111,46.557790)
(29.980144,25.824975)
(4.492049,36.917608)
(23.807632,55.857092)
(31.914896,4.289268)
(4.846966,10.446224)
(24.995496,55.416489)
(0.367296,27.975394)
(60.957742,29.609735)
(10.971190,28.818669)
(11.844558,4.928132)
(26.594146,11.051937)
(26.193426,20.441893)
(16.218282,54.739051)
(32.011641,4.253644)
(48.549408,3.619354)
(17.503648,13.833876)
(9.842152,16.211977)
(3.961677,48.750440)
(32.763604,47.301921)
(46.922584,4.323978)
(4.879690,41.021943)
(40.986439,26.255769)
(30.724930,48.461188)
(37.691151,34.586771)
(14.595505,25.808897)
(11.451335,41.667379)
(19.938573,22.535359)
(17.581300,28.896364)
(25.592401,15.756899)
(49.284130,8.627834)
(6.084193,25.133957)
(29.568104,15.380825)
(39.784100,1.209534)
(39.932383,13.644317)
(33.031211,27.530813)
(27.565817,22.606570)
(30.979069,26.217985)
(6.557138,14.608060)
(10.306699,26.367211)
(39.042662,5.295679)
(39.911944,2.844347)
(21.862196,41.068488)
(27.316434,21.392886)
(22.108582,24.604978)
(26.663418,45.390520)
(30.509304,55.549799)
(2.167808,32.800058)
(16.726892,28.098458)
(6.626555,11.247836)
(3.201598,35.277476)
(1.481793,0.149183)
(24.887457,29.340242)
(12.895165,6.375874)
(48.715246,36.037639)
(51.182880,15.065188)
(30.350308,15.802360)
(40.988223,14.802544)
(10.816235,55.904244)
(62.578830,51.887376)
(9.451101,18.801620)
(41.305518,26.253063)
(0.566561,48.229225)
(31.344736,0.790092)
(19.143266,56.397038)
(45.357694,55.556426)
(38.908554,46.691217)
(32.786801,60.981714)
(20.640691,50.531014)
(6.230951,17.229136)
(11.714758,4.410872)
(41.433258,22.002214)
(35.291201,30.150887)
(28.844177,1.565418)
(42.982264,4.553937)
(39.741890,31.997505)
(11.735161,40.254521)
(34.849466,18.683780)
(43.722305,43.370375)
(37.978277,40.841768)
(13.348276,31.982618)
(44.104069,29.245960)
(12.173498,13.153140)
(20.090671,53.052187)
(47.418521,11.999951)
(12.353141,60.949603)
(32.887650,46.079771)
(37.230909,33.545690)
(41.573744,44.746238)
(53.405365,27.555933)
(27.100579,33.826782)
(51.686168,54.850220)
(51.680365,18.723725)
(16.430404,34.189807)
(18.597138,14.995263)
(23.744436,25.345533)
(49.187884,61.624831)
(16.559614,37.314088)
(55.919651,2.306603)
(56.584241,51.833168)
(11.260485,7.616660)
(9.786505,41.611240)
(11.462876,41.169981)
(57.344248,51.421043)
(26.580708,21.956381)
(21.794599,37.012820)
(10.482616,52.942090)
(31.550019,54.240164)
(20.344587,21.426555)
(26.293034,43.122300)
(24.520844,44.768195)
(12.977768,27.141953)
(17.454211,31.131266)
(55.313656,11.751313)
(30.118006,54.699407)
(29.036847,24.186858)
(53.850327,27.083070)
(25.310938,21.780546)
(14.846035,17.368415)
(62.034958,51.480708)
(1.048110,28.430539)
(18.550500,58.281072)
(57.309814,56.354556)
(23.515617,11.603994)
(50.683414,41.757740)
(35.068632,48.781070)
(5.888846,33.848299)
(26.366323,8.635433)
(50.840215,24.779061)
(56.566552,58.636768)
(7.185603,0.268195)
(20.352380,4.665080)
(54.939391,25.204064)
(23.916292,41.412753)
(12.977048,26.655328)
(12.030487,47.828579)
(26.514842,32.120167)
(52.711459,54.777674)
(30.714288,46.619467)
(40.679750,51.361783)
(28.815942,23.431857)
(24.212288,3.227346)
(21.446931,19.941073)
(53.204917,12.334410)
(41.910131,45.760608)
(50.934453,46.399276)
(9.347642,19.084853)
(57.648272,55.892980)
(1.409198,15.518348)
(55.969777,42.527588)
(40.929977,43.285250)
(30.061348,9.833573)
(20.908081,36.860983)
(0.330866,29.772577)
(7.346198,29.574045)
(44.805513,2.757989)
(34.005300,2.310647)
(3.008076,43.121064)
(49.119625,45.762143)
(10.653291,32.384110)
(43.544932,24.058508)
(49.937367,9.096322)
(41.476827,20.698574)
(45.940950,45.989482)
(10.631268,30.299594)
(11.293300,24.085133)
(35.806531,57.394867)
(45.485366,9.433316)
(19.962090,47.275375)
(30.679470,34.870824)
(30.597772,53.515947)
(6.858897,5.881950)
(15.373824,32.270208)
(34.572005,3.804803)
(0.341808,13.682014)
(34.724325,33.934198)
(2.210148,9.495893)
(57.834586,1.850991)
(32.711285,39.141342)
(9.319544,28.157718)
(55.246792,1.560855)
(48.549920,3.713486)
(13.800715,48.219821)
(19.852416,47.686855)
(34.188645,7.175748)
(22.448255,42.290054)
(1.065574,40.771139)
(29.620678,43.211011)
(53.503198,58.849604)
(6.775983,14.576652)
(3.946743,16.455661)
(38.429004,43.534108)
(46.142955,34.325878)
(5.348054,4.315659)
(59.138231,51.212226)
(2.174366,38.116773)
(44.785873,55.921920)
(44.238321,59.222938)
(20.374335,38.013270)
(52.875485,7.497781)
(22.804172,62.166560)
(12.794284,8.425758)
(28.788836,0.910174)
(16.268043,31.664449)
(42.306629,13.968500)
(36.197141,7.274542)
(22.875988,3.638738)
(5.662425,28.500503)
(48.060618,36.873690)
(20.601859,17.752031)
(32.365485,23.609665)
(11.961687,20.335671)
(10.915723,37.956499)
(55.611996,50.241440)
(33.780140,12.295271)
(10.765055,31.932805)
(32.157132,11.916005)
(40.315636,13.783292)
(31.236298,32.650760)
(46.604653,2.044843)
(30.073347,22.576061)
(21.539825,3.848877)
(44.457421,47.397654)
(47.661273,51.815161)
(22.793075,48.358499)
(30.201570,36.205449)
(47.737594,22.038831)
(25.967390,9.852583)
(52.539906,4.774593)
(38.168656,24.295360)
(35.167882,13.773050)
(41.049093,50.834423)
(21.606578,24.773459)
(24.457902,11.196680)
(13.390029,44.826281)
(11.757920,23.143413)
(42.759957,42.683938)
(0.357722,44.478244)
(21.177220,32.228524)
(36.306239,17.062516)
(33.150484,7.344369)
(33.939883,13.430090)
(12.576348,32.680466)
(26.186344,20.240627)
(52.621169,30.717577)
(4.925740,8.925260)
(49.844762,43.141046)
(3.723541,19.803138)
(15.510668,2.534437)
(12.446939,0.164217)
(27.944942,8.761330)
